,report_id,report_channel,customer_name,state_key,ticket_open_time,ticket_resp_time,issue_res_time,fault_type,operator,ticket_close_time,ticket_status,business_status
5327,AXA-20201206-6428-WiFi10,CH03,Honeywell,NGS036,2020-12-06 14:25:37,2020-12-06 14:25:37,2020-12-06 14:25:37,Customers End,Kachi,2020-12-06 19:52:33,Completed,Closed
5328,AXA-20201204-6429-CBS,CH06,CCD,NGS004,2020-12-04 11:21:37,2020-12-04 11:21:37,2020-12-04 11:21:37,Customers End,John,2020-12-04 15:38:03,Completed,Closed
5329,AXA-20201207-6430-C95,CH02,International,NGS012,2020-12-07 10:01:16,2020-12-07 10:01:16,2020-12-07 10:01:16,hardware failure,Amelia,2020-12-07 15:46:30,Completed,Closed
5330,AXA-20201205-6431-WiFi6,CH05,Dang,NGS014,2020-12-05 10:56:29,2020-12-05 10:56:29,2020-12-05 10:56:29,Customers End,Sherifat,2020-12-05 15:33:51,Completed,Closed
5332,AXA-20201204-6433-HSE,CH05,BetSan,NGS014,2020-12-04 11:22:00,2020-12-04 11:22:00,2020-12-04 11:22:00,Customers End,Bola,2020-12-04 15:49:37,Completed,Closed
5333,AXA-20201207-6434-WiFi7,CH06,Gmicord,NGS024,2020-12-07 11:07:22,2020-12-07 11:07:22,2020-12-07 11:07:22,Customers End,Sekina,2020-12-07 14:26:51,Completed,Closed
5334,AXA-20201225-6435-WiFi8,CH06,BetSan,NGS001,2020-12-25 15:20:52,2020-12-25 15:20:52,2020-12-25 15:20:52,hardware failure,Sheg,2020-12-25 19:38:31,Completed,Closed
5335,AXA-20201215-6436-CBS,CH05,Transnational,NGS034,2020-12-15 08:56:44,2020-12-15 08:56:44,2020-12-15 08:56:44,Customers End,Tunde,2020-12-15 12:36:11,Completed,Closed
5336,AXA-20201204-6437-WiFi5,CH06,Dan,NGS011,2020-12-04 10:11:49,2020-12-04 10:11:49,2020-12-04 10:11:49,Customers End,Goodluck,2020-12-04 13:49:12,Completed,Closed
5337,AXA-20201209-6438-WLESS,CH02,Jacobs,NGS011,2020-12-09 10:23:56,2020-12-09 10:23:56,2020-12-09 10:23:56,Unknown,Sekina,2020-12-09 15:14:18,Completed,Closed
5338,AXA-20201212-6439-WiFi3,CH06,Transnational,NGS004,2020-12-12 13:31:02,2020-12-12 13:31:02,2020-12-12 13:31:02,Customers End,Bola,2020-12-12 18:58:46,Completed,Closed
5339,AXA-20201221-6440-HSE,CH03,Pentacept,NGS005,2020-12-21 11:56:47,2020-12-21 11:56:47,2020-12-21 11:56:47,Customers End,Sherifat,2020-12-21 17:37:23,Completed,Closed
5340,AXA-20201212-6441-WLESS,CH01,International,NGS014,2020-12-12 08:11:23,2020-12-12 08:11:23,2020-12-12 08:11:23,Customers End,Amelia,2020-12-12 11:50:55,Completed,Closed
5341,AXA-20201223-6442-WiFi3,CH02,Spreadweb,NGS001,2020-12-23 14:42:04,2020-12-23 14:42:04,2020-12-23 14:42:04,Routine Service,Amelia,2020-12-23 18:07:59,Completed,Closed
5342,AXA-20201219-6443-MCON,CH06,BetSan,NGS014,2020-12-19 08:18:39,2020-12-19 08:18:39,2020-12-19 08:18:39,Line damage,Tunde,2020-12-19 12:51:30,Completed,Closed
5343,AXA-20201205-6444-WiFi11,CH04,Kabo,NGS034,2020-12-05 13:25:59,2020-12-05 13:25:59,2020-12-05 13:25:59,Customers End,Tunde,2020-12-05 17:20:51,Completed,Closed
5344,AXA-20201226-6445-C95,CH03,ShopLite,NGS024,2020-12-26 13:31:38,2020-12-26 13:31:38,2020-12-26 13:31:38,Customers End,Jonathan,2020-12-26 18:55:50,Completed,Closed
5345,AXA-20201225-6446-HSE,CH04,Lemway,NGS012,2020-12-25 11:36:22,2020-12-25 11:36:22,2020-12-25 11:36:22,Customers End,Amelia,2020-12-25 15:19:56,Completed,Closed
5346,AXA-20201207-6447-WLESS,CH06,Gloo,NGS003,2020-12-07 08:18:11,2020-12-07 08:18:11,2020-12-07 08:18:11,Line damage,Tunde,2020-12-07 11:38:51,Completed,Closed
5347,AXA-20201217-6448-MCON,CH02,Jacobs,NGS016,2020-12-17 12:45:46,2020-12-17 12:45:46,2020-12-17 12:45:46,Customers End,Paul,2020-12-17 18:27:04,Completed,Closed
5348,AXA-20201213-6449-WiFi5,CH05,BetBoss,NGS011,2020-12-13 10:54:56,2020-12-13 10:54:56,2020-12-13 10:54:56,Routine Service,Kachi,2020-12-13 14:41:33,Completed,Closed
5350,AXA-20201215-6451-WiFi6,CH05,Ultimate,NGS021,2020-12-15 09:34:42,2020-12-15 09:34:42,2020-12-15 09:34:42,Customers End,Amelia,2020-12-15 15:00:28,Completed,Closed
5352,AXA-20201226-6453-WiFi5,CH01,Alumaco,NGS002,2020-12-26 12:24:52,2020-12-26 12:24:52,2020-12-26 12:24:52,Customers End,Sherifat,2020-12-26 16:09:33,Completed,Closed
5353,AXA-20201216-6454-WiFi7,CH06,Transnational,NGS025,2020-12-16 12:49:55,2020-12-16 12:49:55,2020-12-16 12:49:55,Customers End,Sherifat,2020-12-16 16:22:24,Completed,Closed
5354,AXA-20201220-6455-ICS,CH01,Cejex,NGS011,2020-12-20 15:38:54,2020-12-20 15:38:54,2020-12-20 15:38:54,Line damage,Vitus,2020-12-20 21:10:38,Completed,Closed
5355,AXA-20201206-6456-MCON,CH06,International,NGS004,2020-12-06 14:13:54,2020-12-06 14:13:54,2020-12-06 14:13:54,Customers End,Habeeb,2020-12-06 19:32:26,Completed,Closed
5356,AXA-20201217-6457-WiFi6,CH01,ShopLite,NGS037,2020-12-17 10:43:02,2020-12-17 10:43:02,2020-12-17 10:43:02,Customers End,Popoola,2020-12-17 15:27:29,Completed,Closed
5357,AXA-20201226-6458-MCON,CH05,Wazpper,NGS017,2020-12-26 08:07:46,2020-12-26 08:07:46,2020-12-26 08:07:46,Line damage,Sekina,2020-12-26 13:01:22,Completed,Closed
5358,AXA-20201207-6459-WLESS,CH06,Jiji,NGS001,2020-12-07 08:23:07,2020-12-07 08:23:07,2020-12-07 08:23:07,Customers End,Myers,2020-12-07 11:36:01,Completed,Closed
5359,AXA-20201227-6460-HSE,CH01,International,NGS027,2020-12-27 09:45:58,2020-12-27 09:45:58,2020-12-27 09:45:58,Routine Service,Bola,2020-12-27 15:19:52,Completed,Closed
5360,AXA-20201223-6461-EVOICE,CH05,FoodCo,NGS010,2020-12-23 14:58:09,2020-12-23 14:58:09,2020-12-23 14:58:09,Customers End,Kingsley,2020-12-23 20:34:48,Completed,Closed
5361,AXA-20201221-6462-WiFi10,CH05,Union,NGS002,2020-12-21 12:04:55,2020-12-21 12:04:55,2020-12-21 12:04:55,Customers End,Popoola,2020-12-21 17:39:09,Completed,Closed
5363,AXA-20201211-6464-ICS,CH02,PrinceLine,NGS008,2020-12-11 14:09:44,2020-12-11 14:09:44,2020-12-11 14:09:44,Customers End,Akin,2020-12-11 19:25:58,Completed,Closed
5364,AXA-20201213-6465-C95,CH06,Allied,NGS003,2020-12-13 11:29:44,2020-12-13 11:29:44,2020-12-13 11:29:44,Customers End,Bola,2020-12-13 15:59:22,Completed,Closed
5365,AXA-20201203-6466-CBS,CH04,Cassava,NGS011,2020-12-03 14:20:06,2020-12-03 14:20:06,2020-12-03 14:20:06,Support network failures,Jennifer,2020-12-03 17:54:01,Completed,Closed
5366,AXA-20201217-6467-WiFi4,CH05,Union,NGS010,2020-12-17 10:02:11,2020-12-17 10:02:11,2020-12-17 10:02:11,Line damage,Sekina,2020-12-17 15:20:05,Completed,Closed
5367,AXA-20201212-6468-MCON,CH01,Sahad,NGS002,2020-12-12 13:42:34,2020-12-12 13:42:34,2020-12-12 13:42:34,Line damage,Sherifat,2020-12-12 18:35:25,Completed,Closed
5368,AXA-20201227-6469-HSE,CH02,Hubmart,NGS002,2020-12-27 08:12:51,2020-12-27 08:12:51,2020-12-27 08:12:51,Routine Service,Sherifat,2020-12-27 13:26:35,Completed,Closed
5369,AXA-20201228-6470-C100,CH01,Honeywell,NGS008,2020-12-28 15:54:21,2020-12-28 15:54:21,2020-12-28 15:54:21,Line damage,Sola,2020-12-28 21:16:37,Completed,Closed
5370,AXA-20201205-6471-MCON,CH01,BetSan,NGS002,2020-12-05 10:19:30,2020-12-05 10:19:30,2020-12-05 10:19:30,Customers End,Vitus,2020-12-05 16:01:14,Completed,Closed
5371,AXA-20201208-6472-ICS,CH05,BetSan,NGS001,2020-12-08 10:33:26,2020-12-08 10:33:26,2020-12-08 10:33:26,Line damage,Sherifat,2020-12-08 16:12:05,Completed,Closed
5372,AXA-20201211-6473-WiFi11,CH01,Transnational,NGS007,2020-12-11 13:56:20,2020-12-11 13:56:20,2020-12-11 13:56:20,Routine Service,John,2020-12-11 18:36:56,Completed,Closed
5373,AXA-20201206-6474-VOICE,CH01,Transnational,NGS004,2020-12-06 15:57:36,2020-12-06 15:57:36,2020-12-06 15:57:36,Customers End,Segun,2020-12-06 19:49:17,Completed,Closed
5374,AXA-20201206-6475-HSE,CH05,BetSan,NGS019,2020-12-06 12:27:50,2020-12-06 12:27:50,2020-12-06 12:27:50,Support network failures,Sherifat,2020-12-06 17:22:06,Completed,Closed
5375,AXA-20201220-6476-WiFi8,CH02,BetSan,NGS016,2020-12-20 10:18:08,2020-12-20 10:18:08,2020-12-20 10:18:08,Line damage,Brenda,2020-12-20 15:36:36,Completed,Closed
5377,AXA-20201208-6478-WiFi9,CH03,Lemway,NGS004,2020-12-08 12:52:31,2020-12-08 12:52:31,2020-12-08 12:52:31,Unknown,Bola,2020-12-08 16:38:51,Completed,Closed
5378,AXA-20201205-6479-HSE,CH02,Transnational,NGS001,2020-12-05 09:19:17,2020-12-05 09:19:17,2020-12-05 09:19:17,hardware failure,Sola,2020-12-05 15:02:00,Completed,Closed
5379,AXA-20201220-6480-WiFi5,CH03,Wichtech,NGS015,2020-12-20 12:00:23,2020-12-20 12:00:23,2020-12-20 12:00:23,Customers End,Segun,2020-12-20 16:18:01,Completed,Closed
5380,AXA-20201226-6481-MCON,CH05,CCD,NGS018,2020-12-26 09:18:54,2020-12-26 09:18:54,2020-12-26 09:18:54,Customers End,Vitus,2020-12-26 14:35:46,Completed,Closed
5381,AXA-20201205-6482-WLESS,CH06,ACCNI,NGS033,2020-12-05 13:42:35,2020-12-05 13:42:35,2020-12-05 13:42:35,Customers End,Sheg,2020-12-05 18:01:20,Completed,Closed
5382,AXA-20201217-6483-MAC,CH05,Skye,NGS010,2020-12-17 13:25:29,2020-12-17 13:25:29,2020-12-17 13:25:29,Customers End,Atiku,2020-12-17 16:48:25,Completed,Closed
5384,AXA-20201221-6485-C95,CH03,FoodCo,NGS022,2020-12-21 13:00:04,2020-12-21 13:00:04,2020-12-21 13:00:04,Customers End,Tunde,2020-12-21 16:49:00,Completed,Closed
5385,AXA-20201213-6486-WiFi11,CH01,Berger,NGS009,2020-12-13 15:30:11,2020-12-13 15:30:11,2020-12-13 15:30:11,Customers End,Sheg,2020-12-13 19:02:26,Completed,Closed
5386,AXA-20201216-6487-CBS,CH06,Gmicord,NGS005,2020-12-16 13:59:25,2020-12-16 13:59:25,2020-12-16 13:59:25,Line damage,Kachi,2020-12-16 18:38:11,Completed,Closed
5387,AXA-20201212-6488-WiFi8,CH02,Dang,NGS016,2020-12-12 15:38:13,2020-12-12 15:38:13,2020-12-12 15:38:13,Customers End,Kola,2020-12-12 21:23:31,Completed,Closed
5388,AXA-20201208-6489-WiFi3,CH03,Gmicord,NGS007,2020-12-08 14:52:58,2020-12-08 14:52:58,2020-12-08 14:52:58,Customers End,Bola,2020-12-08 18:34:21,Completed,Closed
5389,AXA-20201221-6490-VOICE,CH06,Honeywell,NGS009,2020-12-21 13:47:18,2020-12-21 13:47:18,2020-12-21 13:47:18,Customers End,Sherifat,2020-12-21 18:32:34,Completed,Closed
5390,AXA-20201205-6491-MAC,CH06,FoodCo,NGS004,2020-12-05 15:34:48,2020-12-05 15:34:48,2020-12-05 15:34:48,Customers End,Habeeb,2020-12-05 19:22:42,Completed,Closed
5391,AXA-20201212-6492-ICS,CH03,Denna,NGS006,2020-12-12 14:25:27,2020-12-12 14:25:27,2020-12-12 14:25:27,Routine Service,Tunde,2020-12-12 19:46:57,Completed,Closed
5392,AXA-20201214-6493-MCON,CH04,FoodCo,NGS012,2020-12-14 08:12:15,2020-12-14 08:12:15,2020-12-14 08:12:15,Support network failures,Brenda,2020-12-14 12:51:51,Completed,Closed
5393,AXA-20201214-6494-HSE,CH04,PrinceLine,NGS002,2020-12-14 09:09:31,2020-12-14 09:09:31,2020-12-14 09:09:31,Customers End,Habeeb,2020-12-14 12:48:05,Completed,Closed
5394,AXA-20201202-6495-EVOICE,CH04,ROCAD,NGS032,2020-12-02 08:08:49,2020-12-02 08:08:49,2020-12-02 08:08:49,Support network failures,Sherifat,2020-12-02 11:21:38,Completed,Closed
5395,AXA-20201222-6496-CBS,CH02,BetSan,NGS006,2020-12-22 10:20:24,2020-12-22 10:20:24,2020-12-22 10:20:24,Customers End,Ore,2020-12-22 13:39:45,Completed,Closed
5396,AXA-20201214-6497-VOICE,CH01,BetSan,NGS010,2020-12-14 11:47:16,2020-12-14 11:47:16,2020-12-14 11:47:16,Customers End,Sekina,2020-12-14 16:35:46,Completed,Closed
5398,AXA-20201216-6499-WiFi10,CH04,BetSan,NGS009,2020-12-16 09:40:19,2020-12-16 09:40:19,2020-12-16 09:40:19,Customers End,Habeeb,2020-12-16 14:55:34,Completed,Closed
5399,AXA-20201212-6500-WiFi4,CH03,Gmicord,NGS008,2020-12-12 14:08:12,2020-12-12 14:08:12,2020-12-12 14:08:12,Line damage,Brenda,2020-12-12 19:40:46,Completed,Closed
5400,AXA-20201222-6501-WiFi8,CH06,Trust,NGS005,2020-12-22 13:56:49,2020-12-22 13:56:49,2020-12-22 13:56:49,Unknown,Sheg,2020-12-22 18:16:24,Completed,Closed
5401,AXA-20201221-6502-C95,CH05,Sahad,NGS006,2020-12-21 08:18:41,2020-12-21 08:18:41,2020-12-21 08:18:41,Customers End,John,2020-12-21 14:06:34,Completed,Closed
5403,AXA-20201210-6504-MAC,CH02,ROCAD,NGS016,2020-12-10 12:30:29,2020-12-10 12:30:29,2020-12-10 12:30:29,Line damage,Popoola,2020-12-10 16:07:25,Completed,Closed
5404,AXA-20201226-6505-WiFi8,CH05,Sahad,NGS007,2020-12-26 11:54:09,2020-12-26 11:54:09,2020-12-26 11:54:09,Traffic Spikes,Amelia,2020-12-26 15:48:42,Completed,Closed
5405,AXA-20201225-6506-HSE,CH02,International,NGS014,2020-12-25 12:07:17,2020-12-25 12:07:17,2020-12-25 12:07:17,Line damage,Goodluck,2020-12-25 17:34:11,Completed,Closed
5406,AXA-20201207-6507-C95,CH06,Jacobs,NGS032,2020-12-07 14:53:58,2020-12-07 14:53:58,2020-12-07 14:53:58,Customers End,Paul,2020-12-07 19:17:25,Completed,Closed
5407,AXA-20201228-6508-WiFi7,CH06,Honeywell,NGS029,2020-12-28 10:18:30,2020-12-28 10:18:30,2020-12-28 10:18:30,Customers End,Myers,2020-12-28 15:46:15,Completed,Closed
5408,AXA-20201208-6509-WiFi3,CH03,NTAS,NGS019,2020-12-08 14:23:08,2020-12-08 14:23:08,2020-12-08 14:23:08,Customers End,Popoola,2020-12-08 18:00:56,Completed,Closed
5409,AXA-20201220-6510-WiFi3,CH01,Jiji,NGS006,2020-12-20 12:52:17,2020-12-20 12:52:17,2020-12-20 12:52:17,Line damage,Jennifer,2020-12-20 16:30:31,Completed,Closed
5410,AXA-20201209-6511-ICS,CH02,Jiji,NGS028,2020-12-09 15:17:53,2020-12-09 15:17:53,2020-12-09 15:17:53,Customers End,Tunde,2020-12-09 19:07:26,Completed,Closed
5411,AXA-20201209-6512-WiFi5,CH02,Tidel,NGS022,2020-12-09 13:33:27,2020-12-09 13:33:27,2020-12-09 13:33:27,Customers End,Myers,2020-12-09 18:09:17,Completed,Closed
5413,AXA-20201214-6514-HSE,CH03,Transnational,NGS020,2020-12-14 13:55:03,2020-12-14 13:55:03,2020-12-14 13:55:03,Customers End,Segun,2020-12-14 18:20:28,Completed,Closed
5414,AXA-20201202-6515-WiFi4,CH02,ROCAD,NGS020,2020-12-02 12:33:54,2020-12-02 12:33:54,2020-12-02 12:33:54,Support network failures,Sherifat,2020-12-02 17:16:20,Completed,Closed
5415,AXA-20201207-6516-EVOICE,CH05,ROCAD,NGS018,2020-12-07 08:42:00,2020-12-07 08:42:00,2020-12-07 08:42:00,Customers End,Sekina,2020-12-07 13:15:24,Completed,Closed
5417,AXA-20201226-6518-HSE,CH02,ShopLite,NGS001,2020-12-26 14:47:58,2020-12-26 14:47:58,2020-12-26 14:47:58,Customers End,Jonathan,2020-12-26 19:20:46,Completed,Closed
5418,AXA-20201210-6519-WiFi5,CH02,Systemtech,NGS004,2020-12-10 09:26:17,2020-12-10 09:26:17,2020-12-10 09:26:17,Routine Service,Bukky,2020-12-10 14:08:42,Completed,Closed
5419,AXA-20201215-6520-HSE,CH05,International,NGS008,2020-12-15 10:50:26,2020-12-15 10:50:26,2020-12-15 10:50:26,Customers End,Bukky,2020-12-15 15:36:58,Completed,Closed
5420,AXA-20201224-6521-MCON,CH02,Kabo,NGS004,2020-12-24 12:06:22,2020-12-24 12:06:22,2020-12-24 12:06:22,Customers End,Kingsley,2020-12-24 15:25:55,Completed,Closed
5421,AXA-20201222-6522-HSE,CH02,Transnational,NGS002,2020-12-22 12:14:30,2020-12-22 12:14:30,2020-12-22 12:14:30,Unknown,Brenda,2020-12-22 15:45:17,Completed,Closed
5422,AXA-20201207-6523-WLESS,CH06,Jacobs,NGS016,2020-12-07 14:43:51,2020-12-07 14:43:51,2020-12-07 14:43:51,Line damage,Atiku,2020-12-07 19:20:16,Completed,Closed
5424,AXA-20201202-6525-C95,CH06,EverGlade,NGS031,2020-12-02 13:28:18,2020-12-02 13:28:18,2020-12-02 13:28:18,Line damage,Goodluck,2020-12-02 16:49:55,Completed,Closed
5427,AXA-20201214-6528-WiFi11,CH01,Hubmart,NGS010,2020-12-14 11:06:33,2020-12-14 11:06:33,2020-12-14 11:06:33,Customers End,Amelia,2020-12-14 16:27:50,Completed,Closed
5428,AXA-20201209-6529-CBS,CH02,BetSan,NGS003,2020-12-09 15:05:34,2020-12-09 15:05:34,2020-12-09 15:05:34,Customers End,Tunde,2020-12-09 20:49:57,Completed,Closed
5429,AXA-20201227-6530-WiFi4,CH02,ShopLite,NGS002,2020-12-27 12:45:19,2020-12-27 12:45:19,2020-12-27 12:45:19,Customers End,Jennifer,2020-12-27 18:08:05,Completed,Closed
5430,AXA-20201216-6531-WiFi10,CH03,BetSan,NGS010,2020-12-16 10:11:42,2020-12-16 10:11:42,2020-12-16 10:11:42,Line damage,Fola,2020-12-16 14:24:18,Completed,Closed
5431,AXA-20201217-6532-VOICE,CH01,Cejex,NGS004,2020-12-17 08:53:09,2020-12-17 08:53:09,2020-12-17 08:53:09,Unknown,Bola,2020-12-17 12:26:31,Completed,Closed
5432,AXA-20201212-6533-HSE,CH04,Goodies,NGS004,2020-12-12 10:17:10,2020-12-12 10:17:10,2020-12-12 10:17:10,Support network failures,John,2020-12-12 13:49:34,Completed,Closed
5433,AXA-20201204-6534-CBS,CH06,Bates,NGS018,2020-12-04 11:54:11,2020-12-04 11:54:11,2020-12-04 11:54:11,Line damage,Sekina,2020-12-04 15:15:54,Completed,Closed
5434,AXA-20201205-6535-EVOICE,CH03,Ezcom,NGS003,2020-12-05 14:47:05,2020-12-05 14:47:05,2020-12-05 14:47:05,Customers End,Kingsley,2020-12-05 20:39:21,Completed,Closed
5435,AXA-20201224-6536-VOICE,CH01,BetSan,NGS005,2020-12-24 15:46:33,2020-12-24 15:46:33,2020-12-24 15:46:33,Customers End,Boye,2020-12-24 21:30:28,Completed,Closed
5436,AXA-20201202-6537-C95,CH06,WetinLas,NGS033,2020-12-02 13:48:06,2020-12-02 13:48:06,2020-12-02 13:48:06,Customers End,Myers,2020-12-02 18:24:44,Completed,Closed
5437,AXA-20201210-6538-WiFi10,CH05,LEMUS,NGS022,2020-12-10 15:27:41,2020-12-10 15:27:41,2020-12-10 15:27:41,Customers End,Atiku,2020-12-10 20:56:07,Completed,Closed
5438,AXA-20201219-6539-HSE,CH03,Xpertech,NGS014,2020-12-19 09:24:43,2020-12-19 09:24:43,2020-12-19 09:24:43,Customers End,Kingsley,2020-12-19 15:13:54,Completed,Closed
5439,AXA-20201212-6540-WLESS,CH06,Eversharpmaster,NGS016,2020-12-12 12:54:56,2020-12-12 12:54:56,2020-12-12 12:54:56,Customers End,John,2020-12-12 18:37:25,Completed,Closed
5440,AXA-20201206-6541-WLESS,CH01,TwinsDeck,NGS019,2020-12-06 14:06:28,2020-12-06 14:06:28,2020-12-06 14:06:28,Routine Service,Bola,2020-12-06 18:00:47,Completed,Closed
5441,AXA-20201213-6542-EVOICE,CH06,ROCAD,NGS013,2020-12-13 12:53:59,2020-12-13 12:53:59,2020-12-13 12:53:59,Customers End,Habeeb,2020-12-13 18:31:41,Completed,Closed
5442,AXA-20201226-6543-WLESS,CH01,ShopLite,NGS013,2020-12-26 13:09:42,2020-12-26 13:09:42,2020-12-26 13:09:42,Customers End,Sekina,2020-12-26 18:31:54,Completed,Closed
5443,AXA-20201209-6544-WLESS,CH06,Union,NGS007,2020-12-09 14:25:38,2020-12-09 14:25:38,2020-12-09 14:25:38,Customers End,Kingsley,2020-12-09 19:51:09,Completed,Closed
5444,AXA-20201226-6545-WiFi4,CH02,Diamond,NGS007,2020-12-26 10:46:03,2020-12-26 10:46:03,2020-12-26 10:46:03,Customers End,Jonathan,2020-12-26 14:06:35,Completed,Closed
5445,AXA-20201214-6546-MAC,CH04,PrinceLine,NGS022,2020-12-14 09:23:36,2020-12-14 09:23:36,2020-12-14 09:23:36,Customers End,Fola,2020-12-14 15:16:06,Completed,Closed
5446,AXA-20201215-6547-CBS,CH05,BetSan,NGS003,2020-12-15 10:17:00,2020-12-15 10:17:00,2020-12-15 10:17:00,Line damage,Habeeb,2020-12-15 13:46:36,Completed,Closed
5447,AXA-20201209-6548-HSE,CH06,Jiji,NGS002,2020-12-09 12:48:17,2020-12-09 12:48:17,2020-12-09 12:48:17,Customers End,Bola,2020-12-09 18:32:32,Completed,Closed
5448,AXA-20201218-6549-WiFi4,CH05,TwinsDeck,NGS036,2020-12-18 10:29:54,2020-12-18 10:29:54,2020-12-18 10:29:54,Customers End,Goodluck,2020-12-18 15:09:26,Completed,Closed
5449,AXA-20201216-6550-WiFi7,CH01,Ensure,NGS017,2020-12-16 11:39:50,2020-12-16 11:39:50,2020-12-16 11:39:50,Routine Service,Amelia,2020-12-16 16:32:19,Completed,Closed
5450,AXA-20201201-6551-WLESS,CH04,International,NGS006,2020-12-01 09:58:26,2020-12-01 09:58:26,2020-12-01 09:58:26,Customers End,Goodluck,2020-12-01 14:44:59,Completed,Closed
5451,AXA-20201210-6552-HSE,CH01,Jacobs,NGS010,2020-12-10 09:41:27,2020-12-10 09:41:27,2020-12-10 09:41:27,Customers End,Sola,2020-12-10 13:15:58,Completed,Closed
5452,AXA-20201217-6553-ICS,CH02,Zercom,NGS009,2020-12-17 10:59:27,2020-12-17 10:59:27,2020-12-17 10:59:27,Customers End,Sherifat,2020-12-17 14:12:07,Completed,Closed
5453,AXA-20201216-6554-VOICE,CH01,Union,NGS025,2020-12-16 15:47:45,2020-12-16 15:47:45,2020-12-16 15:47:45,Customers End,Amelia,2020-12-16 19:41:40,Completed,Closed
5454,AXA-20201207-6555-WLESS,CH02,BetSan,NGS009,2020-12-07 09:12:38,2020-12-07 09:12:38,2020-12-07 09:12:38,Line damage,Sherifat,2020-12-07 14:26:21,Completed,Closed
5456,AXA-20201223-6557-WiFi7,CH03,Jiji,NGS032,2020-12-23 12:50:09,2020-12-23 12:50:09,2020-12-23 12:50:09,Customers End,Jonathan,2020-12-23 17:03:36,Completed,Closed
5457,AXA-20201221-6558-WiFi11,CH05,Transnational,NGS007,2020-12-21 11:44:07,2020-12-21 11:44:07,2020-12-21 11:44:07,Customers End,Brenda,2020-12-21 16:58:29,Completed,Closed
5458,AXA-20201208-6559-WLESS,CH01,NTAS,NGS004,2020-12-08 11:37:09,2020-12-08 11:37:09,2020-12-08 11:37:09,Traffic Spikes,Jennifer,2020-12-08 17:06:32,Completed,Closed
5459,AXA-20201218-6560-MAC,CH06,BetSan,NGS001,2020-12-18 11:47:55,2020-12-18 11:47:55,2020-12-18 11:47:55,Customers End,Tunde,2020-12-18 16:03:33,Completed,Closed
5460,AXA-20201227-6561-WiFi8,CH02,CCD,NGS017,2020-12-27 15:33:29,2020-12-27 15:33:29,2020-12-27 15:33:29,Customers End,Kachi,2020-12-27 18:47:18,Completed,Closed
5462,AXA-20201225-6563-HSE,CH05,Jumlaa,NGS027,2020-12-25 08:52:31,2020-12-25 08:52:31,2020-12-25 08:52:31,Routine Service,Habeeb,2020-12-25 13:10:10,Completed,Closed
5463,AXA-20201217-6564-WiFi4,CH01,Sterling,NGS015,2020-12-17 11:50:11,2020-12-17 11:50:11,2020-12-17 11:50:11,Routine Service,Habeeb,2020-12-17 16:45:04,Completed,Closed
5464,AXA-20201212-6565-WLESS,CH06,Nabett,NGS020,2020-12-12 10:23:07,2020-12-12 10:23:07,2020-12-12 10:23:07,Customers End,Paul,2020-12-12 15:11:30,Completed,Closed
5465,AXA-20201203-6566-WLESS,CH06,Jiji,NGS006,2020-12-03 08:18:40,2020-12-03 08:18:40,2020-12-03 08:18:40,Customers End,Jennifer,2020-12-03 12:32:57,Completed,Closed
5466,AXA-20201220-6567-C100,CH02,ROCAD,NGS007,2020-12-20 08:05:01,2020-12-20 08:05:01,2020-12-20 08:05:01,hardware failure,Kola,2020-12-20 12:53:39,Completed,Closed
5467,AXA-20201204-6568-EVOICE,CH01,BetSan,NGS021,2020-12-04 12:28:20,2020-12-04 12:28:20,2020-12-04 12:28:20,Line damage,Sherifat,2020-12-04 16:59:08,Completed,Closed
5468,AXA-20201222-6569-ICS,CH05,ShopLite,NGS011,2020-12-22 11:09:54,2020-12-22 11:09:54,2020-12-22 11:09:54,Customers End,Sola,2020-12-22 15:34:22,Completed,Closed
5469,AXA-20201204-6570-WLESS,CH03,Denna,NGS033,2020-12-04 08:34:48,2020-12-04 08:34:48,2020-12-04 08:34:48,Customers End,Atiku,2020-12-04 12:24:22,Completed,Closed
5471,AXA-20201225-6572-MAC,CH01,Kalek,NGS009,2020-12-25 08:10:52,2020-12-25 08:10:52,2020-12-25 08:10:52,Routine Service,Tunde,2020-12-25 14:03:04,Completed,Closed
5472,AXA-20201227-6573-MCON,CH01,Transnational,NGS019,2020-12-27 08:20:37,2020-12-27 08:20:37,2020-12-27 08:20:37,Customers End,Jonathan,2020-12-27 14:02:30,Completed,Closed
5474,AXA-20201209-6575-CBS,CH02,SupaTram,NGS020,2020-12-09 08:40:06,2020-12-09 08:40:06,2020-12-09 08:40:06,Line damage,Bola,2020-12-09 12:32:02,Completed,Closed
5476,AXA-20201208-6577-WLESS,CH04,Berger,NGS002,2020-12-08 15:38:47,2020-12-08 15:38:47,2020-12-08 15:38:47,Customers End,Goodluck,2020-12-08 19:28:32,Completed,Closed
5477,AXA-20201209-6578-WiFi8,CH06,Ultimate,NGS017,2020-12-09 14:54:24,2020-12-09 14:54:24,2020-12-09 14:54:24,Customers End,Atiku,2020-12-09 18:22:11,Completed,Closed
5478,AXA-20201214-6579-HSE,CH06,Pentacept,NGS022,2020-12-14 10:49:22,2020-12-14 10:49:22,2020-12-14 10:49:22,Customers End,Sekina,2020-12-14 15:42:57,Completed,Closed
